time_s,Chassis,Chassis CPU,CRPS 0,CRPS 1,CRPS 2,FEM 0,FEM 1,FEM 2,FEM 3,FEM 4,FEM 5,FEM 6,FEM 7
0.16270780563354492,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
1.3151323795318604,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
2.4109723567962646,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
3.5055344104766846,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
4.602959156036377,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
6.069530248641968,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
7.15518856048584,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
8.252347946166992,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
8.659070253372192,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
9.745250225067139,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
10.831765174865723,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
11.911848783493042,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
12.997327327728271,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
14.085229396820068,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
15.174724102020264,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
16.269516468048096,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
17.36241340637207,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
18.447722673416138,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
19.535489320755005,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
20.624404430389404,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
21.713180541992188,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
22.794018030166626,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
23.87459969520569,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
24.959086418151855,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
26.045472145080566,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
27.131913423538208,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
28.216059923171997,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
29.307442903518677,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
30.401284217834473,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
31.48302435874939,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
32.57028102874756,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
33.65965008735657,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
34.751788854599,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
35.84016823768616,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
36.93196153640747,43.774595601412955,43.85,41.0625,0.0,0.0,0.0,0.0,0.0,53.68075916875,0.0,58.637713573046824,0.0,0.0
